E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_37_909.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_37_909.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_37_909.jpg, 0, 0, 0, 7.937857E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_015.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_015.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_015.jpg, 0, 0, 0, 7.987103E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_141.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_141.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_141.jpg, 0, 0, 0, 7.827685E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_247.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_247.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_247.jpg, 0, 0, 0, 7.961466E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_374.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_374.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_374.jpg, 0, 0, 0, 7.823012E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_480.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_480.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_480.jpg, 0, 0, 0, 7.932023E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_610.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_610.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_610.jpg, 0, 0, 0, 7.80225E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_715.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_715.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_715.jpg, 0, 0, 0, 7.87468E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_839.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_839.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_839.jpg, 0, 0, 0, 7.83237E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_38_945.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_38_945.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_38_945.jpg, 0, 0, 0, 7.839885E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_071.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_071.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_071.jpg, 0, 0, 0, 7.79957E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_173.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_173.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_173.jpg, 0, 0, 0, 7.882105E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_306.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_306.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_306.jpg, 0, 0, 0, 7.828027E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_408.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_408.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_408.jpg, 0, 0, 0, 7.955146E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_534.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_534.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_534.jpg, 0, 0, 0, 7.875809E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_639.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_639.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_639.jpg, 0, 0, 0, 7.955628E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_772.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_772.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_772.jpg, 0, 0, 0, 7.941063E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_871.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_871.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_871.jpg, 0, 0, 0, 7.827711E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_39_997.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_39_997.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_39_997.jpg, 0, 0, 0, 7.986171E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_40_102.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_40_102.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_40_102.jpg, 0, 0, 0, 7.77615E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_40_229.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_40_229.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_40_229.jpg, 0, 0, 0, 7.839358E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_40_335.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_40_335.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_40_335.jpg, 0, 0, 0, 7.83377E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_40_460.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_40_460.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_40_460.jpg, 0, 0, 0, 7.845889E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_40_563.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_40_563.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_40_563.jpg, 0, 0, 0, 7.94501E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_40_700.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_40_700.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_40_700.jpg, 0, 0, 0, 7.839163E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_40_822.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_40_822.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_40_822.jpg, 0, 0, 0, 8.043969E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_000.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_000.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_000.jpg, 0, 0, 0, 7.869781E-05
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_098.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_098.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_098.jpg, 0, 0.0759756, 0, 0.04966808
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_241.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_241.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_241.jpg, 0, 0.4803027, 0, 0.8032373
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_353.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_353.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_353.jpg, 0, 0.7992102, 0, 1.723942
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_469.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_469.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_469.jpg, 0, 1, 0, 3.137677
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_560.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_560.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_560.jpg, 0, 1, 0, 4.312167
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_686.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_686.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_686.jpg, 0, 0.6277114, 0, 5.186257
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_791.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_791.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_791.jpg, 0, 0.3091162, 0, 5.656322
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_41_916.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_41_916.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_41_916.jpg, 0, 0, 0, 5.603636
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_018.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_018.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_018.jpg, 0, 0, 0, 5.54741
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_150.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_150.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_150.jpg, 0, 0, 0, 5.480681
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_255.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_255.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_255.jpg, -0.0738198, 0, 0, 5.413348
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_378.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_378.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_378.jpg, -0.4431519, 0, 0, 5.283257
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_481.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_481.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_481.jpg, -0.7550937, 0, 0, 5.170851
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_605.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_605.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_605.jpg, -1, 0, 0, 5.001595
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_718.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_718.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_718.jpg, -1, 0, 0, 4.912273
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_837.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_837.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_837.jpg, -0.6439211, 0, 0, 4.875068
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_42_951.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_42_951.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_42_951.jpg, -0.2979856, 0, 0, 4.828309
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_079.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_079.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_079.jpg, 0, 0, 0, 4.754445
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_192.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_192.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_192.jpg, 0, 0, 0, 4.697192
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_319.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_319.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_319.jpg, 0, 0, 0, 4.640511
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_423.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_423.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_423.jpg, 0, 0, 0, 4.593961
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_559.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_559.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_559.jpg, 0, 0, 0, 4.529574
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_660.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_660.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_660.jpg, 0, 0, 0, 4.484134
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_787.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_787.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_787.jpg, 0, 0, 0, 4.430207
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_43_897.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_43_897.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_43_897.jpg, 0, 0, 0, 4.376927
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_021.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_021.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_021.jpg, -0.3728037, 0, 0, 4.281412
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_130.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_130.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_130.jpg, -0.7022943, 0, 0, 4.19215
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_254.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_254.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_254.jpg, -0.3324972, 0, 0, 4.140718
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_364.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_364.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_364.jpg, -7.047504E-05, 0, 0, 4.094402
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_489.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_489.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_489.jpg, 0, 0, 0, 4.044594
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_597.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_597.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_597.jpg, 0, 0, 0, 3.995941
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_733.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_733.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_733.jpg, 0, 0.4033353, 0, 4.608604
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_837.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_837.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_837.jpg, 0, 0.72162, 0, 5.347378
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_44_972.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_44_972.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_44_972.jpg, 0, 1, 0, 6.943739
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_078.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_078.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_078.jpg, 0, 0.6790516, 0, 7.775695
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_196.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_196.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_196.jpg, 0, 0.3245587, 0, 8.1768
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_299.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_299.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_299.jpg, 0, 0.01412797, 0, 8.206729
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_423.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_423.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_423.jpg, -0.3698055, 0, 0, 8.034325
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_532.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_532.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_532.jpg, -0.6978129, 0, 0, 7.840777
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_654.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_654.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_654.jpg, -1, 0, 0, 7.570938
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_769.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_769.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_769.jpg, -1, 0, 0, 7.457394
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_45_885.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_45_885.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_45_885.jpg, -0.6535675, 0, 0, 7.402196
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_001.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_001.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_001.jpg, -0.3072244, 0, 0, 7.331548
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_113.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_113.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_113.jpg, 0, 0, 0, 7.214191
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_219.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_219.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_219.jpg, 0, 0, 0, 7.140973
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_342.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_342.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_342.jpg, 0, 0.3715392, 0, 7.572441
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_447.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_447.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_447.jpg, 0, 0.6854094, 0, 8.227238
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_567.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_567.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_567.jpg, 0, 1, 0, 9.552958
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_676.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_676.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_676.jpg, 0, 1, 0, 10.88577
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_793.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_793.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_793.jpg, 0, 1, 0, 11.95437
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_46_900.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_46_900.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_46_900.jpg, 0, 0.6801661, 0, 13.09507
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_47_034.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_47_034.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_47_034.jpg, 0, 0.3246622, 0, 13.38771
E:\self driving car project\simulator-windows-64\data\IMG\center_2024_01_20_10_35_47_125.jpg, E:\self driving car project\simulator-windows-64\data\IMG\left_2024_01_20_10_35_47_125.jpg, E:\self driving car project\simulator-windows-64\data\IMG\right_2024_01_20_10_35_47_125.jpg, 0, 0.006261975, 0, 13.20487
